Cod_Id;varobj;x01;x02;x03;x04;x05;x06;x07;x08;x09;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40
3161;412;10;22;20;38;62;55;92;19;20;53;55;31;70;67;22;21;17;45;43;44;60;20;25;21;36;42;34;54;62;24;20;21;21;39;40;37;53;54;52;68
3162;395;6;21;19;28;58;54;68;19;18;55;56;31;68;69;21;18;22;39;38;47;57;17;22;18;32;39;36;46;56;19;17;22;21;36;40;37;52;52;51;65
3163;418;9;21;21;33;61;59;81;20;16;59;59;32;74;77;18;21;19;42;45;45;58;19;20;19;36;38;37;54;50;17;22;20;20;46;40;33;58;54;48;71
3164;396;10;21;16;39;60;47;91;19;17;53;55;31;64;74;19;18;20;38;41;41;54;19;15;17;34;37;31;48;53;20;22;20;18;42;38;32;57;56;49;72
3165;399;9;20;18;33;56;54;82;19;17;56;55;30;68;70;21;19;21;39;41;45;52;18;18;19;35;35;33;46;50;21;21;21;19;41;40;37;57;52;50;73
3166;399;7;20;17;32;58;53;77;18;20;55;53;34;69;75;16;20;17;38;43;42;50;23;20;19;34;39;35;49;52;20;19;19;19;37;35;35;52;47;50;68
3167;420;11;20;19;38;59;55;91;20;19;57;58;34;69;74;19;21;20;40;42;41;55;20;21;22;39;41;36;56;57;20;14;19;16;34;35;37;51;53;51;65
3168;406;9;20;22;33;54;58;82;19;23;53;53;36;69;67;20;19;20;39;40;43;57;18;20;19;34;39;38;48;51;19;16;18;18;34;37;32;50;53;45;66
3169;425;11;20;22;38;56;59;91;21;21;59;63;35;72;80;18;22;17;40;43;44;53;19;16;18;34;34;36;54;56;18;19;20;22;36;38;39;51;52;56;63
3170;399;10;19;16;35;58;48;83;19;18;56;56;33;70;74;17;21;18;35;41;42;55;14;19;18;33;38;31;46;55;22;21;19;20;37;33;34;52;49;51;66
3171;407;9;20;20;38;56;54;90;18;20;54;51;32;70;68;21;21;19;41;39;41;57;23;20;21;39;41;40;56;58;19;21;19;23;35;36;36;51;52;52;64
3172;439;13;20;20;45;58;55;105;23;17;61;67;32;75;84;19;24;17;38;46;38;54;20;18;20;40;37;37;58;51;22;20;21;20;36;39;37;53;53;52;68
3173;418;11;19;18;40;56;53;90;18;22;60;52;37;75;67;21;17;21;40;38;44;58;22;18;21;38;39;38;54;54;19;18;20;19;38;36;37;53;52;49;70
3174;439;11;22;22;39;63;57;92;25;20;68;68;31;80;82;20;20;19;42;40;42;56;18;19;21;35;38;38;52;56;18;22;21;20;40;38;34;60;54;48;72
3175;394;10;19;19;33;58;52;82;16;22;50;51;35;65;68;18;21;19;39;44;43;57;20;18;19;39;36;34;54;54;22;20;22;18;38;38;34;51;57;49;63
3176;420;12;21;21;41;60;60;93;18;15;54;56;28;70;72;15;20;21;32;41;45;48;19;17;23;36;33;35;51;47;19;20;13;22;37;30;38;53;50;50;70
3177;409;11;19;19;39;55;50;92;20;18;56;56;34;69;71;19;20;19;38;43;42;53;16;15;20;34;31;36;50;47;20;23;17;20;41;31;34;57;46;48;76
3178;423;10;20;20;40;60;57;92;20;21;60;56;33;71;70;19;22;22;38;46;48;52;21;19;17;35;40;34;54;58;19;21;19;21;37;35;36;50;55;49;61
3179;414;10;21;16;35;58;48;83;24;21;65;66;36;78;84;21;16;22;39;36;42;56;20;24;20;34;42;34;50;56;19;22;18;21;42;37;39;56;53;50;72
3180;398;9;18;18;34;51;52;81;18;19;58;53;33;71;68;20;20;20;44;41;43;65;18;17;22;36;35;40;53;52;20;18;22;19;36;38;39;51;49;53;65
3181;390;10;19;16;40;53;42;94;20;18;57;56;31;69;74;23;21;21;48;41;43;64;22;24;19;39;43;36;51;61;16;20;19;18;37;37;32;54;53;50;69
3182;418;10;22;18;37;61;52;91;20;21;60;56;37;74;71;20;22;17;39;41;40;56;20;20;20;37;37;34;49;55;19;20;21;16;37;39;33;53;56;45;68
3183;408;10;17;21;39;49;56;93;20;19;61;60;32;77;80;19;18;19;41;43;46;53;17;19;20;33;34;41;49;47;18;24;19;16;41;39;34;54;55;52;67
3184;400;10;18;19;39;53;55;89;19;19;53;54;29;68;70;23;20;20;43;41;44;60;16;19;17;34;39;31;49;59;19;21;16;17;40;35;35;53;48;50;65
3185;403;9;18;20;38;53;58;91;19;18;57;53;29;72;69;18;22;21;41;46;44;59;18;20;17;36;40;31;52;58;22;18;18;21;35;35;37;51;53;51;72
3186;401;10;24;17;37;60;51;83;18;19;53;51;32;65;65;14;19;21;39;40;44;55;18;18;19;36;36;34;48;52;18;20;16;23;38;30;38;51;49;53;67
3187;416;9;22;18;35;61;54;84;21;22;58;62;37;72;77;19;18;19;43;36;43;57;22;20;18;38;44;34;53;63;18;21;17;20;37;31;39;53;46;53;68
3188;399;13;24;17;44;59;48;101;17;20;49;50;34;64;62;22;18;21;47;45;47;65;20;18;21;36;34;38;54;49;21;21;17;21;38;36;37;51;50;52;68
3189;410;8;17;21;35;52;62;81;20;19;57;55;30;72;68;19;18;23;41;38;44;57;20;19;21;35;34;42;53;49;20;18;17;23;35;32;40;52;46;53;68
3190;425;10;19;21;37;55;56;92;22;21;62;63;36;73;81;21;18;21;44;41;44;54;23;17;20;39;36;34;55;49;20;22;22;22;43;42;35;59;57;48;71
3191;416;10;21;19;37;60;53;90;21;20;56;57;36;68;76;18;20;19;40;42;47;57;20;19;20;38;37;35;52;51;20;18;22;20;38;38;38;52;55;54;65
3192;442;11;22;23;42;65;61;98;21;19;64;62;32;79;78;21;18;21;44;40;45;59;15;20;20;30;34;35;46;51;19;16;18;18;35;35;33;53;52;46;68
3193;383;7;17;19;32;48;52;79;18;19;53;55;31;65;72;18;18;25;38;39;49;52;18;20;24;36;39;38;52;54;15;16;24;19;34;39;37;53;56;51;65
3194;414;9;18;20;35;52;55;83;21;17;64;60;28;77;75;19;20;19;41;42;44;58;22;18;19;39;36;34;57;55;21;21;16;17;41;35;33;58;54;50;68
3195;395;10;18;18;36;51;52;86;19;18;55;56;29;73;74;20;21;17;43;43;42;56;20;19;21;39;36;35;58;52;21;19;20;20;35;38;37;52;56;53;67
3196;406;10;21;18;35;60;51;88;19;21;58;52;31;74;71;20;17;20;38;36;43;57;19;20;22;38;32;38;56;47;18;18;19;23;37;36;39;56;53;54;66
3197;412;9;19;19;33;56;58;79;20;20;59;56;34;75;75;23;20;21;48;40;46;63;20;22;20;40;35;35;55;51;20;17;18;18;34;34;35;54;50;48;66
3198;406;12;21;15;41;56;42;96;22;21;63;64;33;76;85;20;17;19;41;39;37;54;19;18;16;39;34;33;54;50;23;18;19;15;37;35;27;54;52;41;66
3199;388;6;17;19;32;51;54;79;19;20;56;54;30;71;71;20;18;18;38;37;43;53;26;17;22;44;36;38;63;51;19;16;22;19;34;42;33;52;58;46;63
3200;421;12;18;19;42;54;52;99;24;19;64;68;28;74;85;23;20;17;46;44;39;61;20;18;19;36;39;35;52;53;22;19;19;20;35;38;39;53;53;54;67
3201;398;8;17;20;35;52;54;90;17;20;50;54;37;66;69;16;20;17;39;41;43;52;24;21;19;42;37;38;60;56;19;20;22;19;39;37;36;53;50;51;70
3202;404;11;19;16;37;59;47;89;20;19;59;58;31;72;75;20;17;16;42;42;38;55;21;20;19;39;39;34;55;55;18;19;18;20;38;33;35;51;44;49;71
3203;412;9;21;18;37;63;54;87;20;17;59;58;26;71;75;19;21;15;43;40;39;55;20;19;26;38;35;42;55;51;22;18;20;16;35;34;33;52;50;49;61
3204;426;8;20;20;37;57;55;84;23;22;61;62;34;72;81;19;22;20;40;43;43;56;19;18;22;34;33;36;52;47;16;19;18;20;39;36;33;48;50;45;61
3205;417;6;20;20;32;57;59;79;21;22;64;59;34;78;74;19;20;25;41;44;50;58;20;22;20;37;40;37;47;53;21;21;18;18;39;36;34;56;53;50;71
3206;397;5;22;19;28;63;54;73;19;21;51;57;38;64;74;22;18;19;45;41;42;60;22;20;21;40;35;37;57;52;21;19;21;21;33;37;37;52;50;54;67
3207;404;6;17;21;28;50;59;71;20;19;63;59;34;78;74;19;19;16;43;40;38;59;18;21;23;34;40;41;51;52;19;21;18;20;36;34;32;51;49;48;68
3208;412;12;18;20;44;55;55;104;17;23;50;51;40;65;63;22;19;19;47;42;43;64;21;16;21;41;36;38;53;52;16;19;18;19;40;33;33;54;47;48;70
3209;396;11;17;15;38;50;47;90;22;17;60;62;30;73;78;14;18;15;35;37;36;57;18;21;18;33;39;29;46;55;20;18;16;20;36;36;33;51;53;43;67
3210;398;10;20;18;39;56;49;92;18;21;52;55;34;66;68;20;18;20;41;40;46;55;20;22;19;40;38;35;61;54;22;21;21;18;39;37;32;52;52;42;62
3211;400;9;21;17;36;60;46;86;21;19;61;60;29;75;78;20;19;16;41;39;44;57;19;19;19;35;37;32;53;52;19;21;17;19;38;36;35;56;49;50;70
3212;399;5;17;20;27;52;54;72;20;21;59;57;35;74;72;21;19;18;41;43;39;53;20;22;21;38;39;38;54;57;22;18;16;22;35;29;40;53;46;53;67
3213;427;12;18;21;37;55;59;88;23;20;61;63;36;69;79;23;19;21;44;38;42;60;19;17;17;37;34;34;55;48;22;17;23;19;35;40;34;53;54;48;69
3214;418;12;20;19;40;59;54;90;21;22;58;58;32;73;73;17;16;19;36;38;45;50;20;21;18;39;36;31;58;52;21;16;21;17;36;35;32;52;56;49;64
3215;396;8;20;19;35;56;56;84;18;19;50;53;35;65;73;19;18;21;41;40;45;58;19;18;20;40;38;40;55;54;20;21;15;16;39;36;27;54;54;41;70
3216;405;8;20;18;30;59;53;73;20;18;59;58;34;70;74;18;17;20;42;40;47;57;25;18;20;48;34;41;60;50;16;19;19;25;34;35;38;54;51;50;66
3217;383;9;19;17;37;54;49;88;16;17;47;48;35;59;64;18;18;19;38;43;41;54;19;22;17;36;41;31;53;58;22;17;20;18;32;41;33;45;57;49;59
3218;422;11;18;19;38;52;55;85;23;18;63;63;32;77;77;19;21;21;40;45;45;53;16;21;23;36;36;38;52;54;18;20;18;19;37;33;35;53;48;49;67
3219;410;10;18;24;36;53;63;86;17;22;52;51;34;64;66;20;19;22;42;39;48;58;20;19;19;37;37;37;56;54;20;16;21;18;32;41;35;50;59;50;62
3220;415;9;18;21;37;50;57;89;22;20;61;64;30;73;77;20;22;17;40;42;38;53;19;21;19;33;38;35;48;54;20;21;20;18;37;39;34;55;56;48;67
3221;424;11;24;20;35;63;60;83;19;21;55;58;37;71;76;22;19;21;43;40;44;58;18;21;21;35;37;38;52;53;18;18;19;22;34;38;39;54;52;49;69
3222;430;11;17;22;38;52;62;89;21;21;64;60;37;77;73;23;20;18;45;40;41;61;19;18;21;39;31;38;56;49;18;20;21;20;35;35;36;52;48;52;67
3223;408;10;16;21;40;46;55;96;19;23;57;58;39;73;72;19;19;16;37;44;43;53;24;25;22;40;44;36;54;60;22;18;20;17;38;38;33;52;53;51;63
3224;400;8;19;17;34;55;51;81;19;23;57;57;38;70;73;20;15;21;43;36;48;58;18;20;23;33;38;42;48;58;21;19;19;21;40;36;33;55;49;48;74
3225;413;12;22;21;41;60;57;96;17;19;50;55;31;64;71;18;17;19;41;37;42;58;14;17;18;31;35;36;47;51;19;21;21;20;40;37;40;56;53;53;71
3226;404;9;17;19;37;51;55;91;20;23;53;59;36;69;76;20;20;20;39;39;46;50;21;23;21;38;41;37;55;57;19;17;20;20;35;40;37;53;54;53;69
3227;401;6;20;24;29;55;63;70;18;20;54;53;34;69;68;17;16;20;35;36;41;51;20;17;17;40;37;32;56;52;21;18;19;17;36;34;29;51;48;42;67
3228;434;14;22;19;43;61;54;98;22;22;64;59;32;77;76;22;19;22;47;42;49;61;20;21;21;38;37;39;54;54;18;21;16;17;39;34;30;51;50;43;66
3229;421;12;22;21;42;59;56;96;20;17;58;58;32;69;75;25;16;18;45;41;43;58;17;19;19;37;36;34;56;50;23;21;20;20;36;40;37;53;56;58;68
3230;412;11;20;17;40;57;49;92;20;18;64;60;29;80;78;18;17;17;40;40;40;54;22;18;17;42;36;33;57;56;22;20;21;20;37;37;37;59;55;51;72
3231;434;12;26;21;37;68;60;88;21;20;59;58;31;75;73;18;21;20;40;38;45;58;21;19;20;38;37;40;53;52;17;20;18;23;37;34;40;53;49;54;69
3232;413;6;22;23;26;61;62;65;19;19;56;56;34;70;71;18;19;21;41;42;41;57;19;23;17;37;40;30;52;55;19;16;21;21;30;38;34;46;54;48;61
3233;385;5;17;19;30;51;54;74;16;23;48;48;38;63;64;21;21;19;44;41;46;56;20;22;23;36;39;40;53;55;20;21;18;20;39;34;39;58;48;47;73
3234;382;9;19;18;35;52;50;86;17;17;50;48;30;65;63;17;15;21;40;35;46;57;16;23;23;33;39;39;49;55;19;19;14;19;37;30;37;53;47;51;70
3235;418;10;20;22;36;58;58;87;22;19;60;61;28;70;78;19;21;16;42;41;40;61;16;18;18;33;35;34;45;52;18;20;18;18;35;40;36;51;57;51;63
3236;418;11;18;18;39;54;55;92;21;23;60;63;39;72;81;21;22;22;44;42;47;60;19;19;18;38;39;35;53;53;18;19;21;18;35;40;33;46;57;47;59
3237;438;8;23;23;33;64;62;78;24;19;65;66;33;80;84;19;20;16;43;40;39;56;19;17;23;40;36;38;59;47;20;19;16;22;36;31;37;52;45;52;65
3238;420;10;17;22;39;48;57;93;22;24;59;62;36;70;76;19;21;19;41;42;45;57;21;16;17;40;37;34;57;53;18;15;20;22;32;41;40;45;57;57;59
3239;399;11;18;17;42;53;52;101;18;17;55;57;32;66;69;18;16;20;37;37;43;54;18;16;18;36;36;32;57;49;19;22;19;21;41;41;37;54;57;52;68
3240;425;12;25;20;36;65;55;86;19;22;56;60;35;68;74;17;22;20;38;44;42;51;21;19;23;38;39;42;60;54;17;19;16;18;37;34;32;52;46;48;67
3241;413;12;21;18;40;60;52;97;19;19;53;58;34;66;78;21;19;17;42;39;39;57;20;20;20;38;38;34;52;53;22;18;19;19;36;36;34;52;50;50;68
3242;414;14;20;19;43;59;55;97;17;19;53;54;31;66;68;17;19;17;39;36;40;54;18;21;18;31;40;35;48;54;21;17;19;22;35;37;39;50;54;52;64
3243;406;10;22;21;36;63;59;84;15;20;46;48;35;57;63;19;20;22;42;42;47;58;22;20;18;40;36;36;57;51;20;20;14;16;40;31;29;57;48;42;72
3244;408;12;22;17;39;63;47;93;19;20;56;54;34;72;75;20;19;23;39;40;44;55;19;20;22;39;36;39;53;48;21;15;20;18;32;36;34;48;48;49;63
3245;392;9;19;18;35;53;51;82;17;17;52;53;34;64;66;21;19;20;45;39;45;59;19;22;20;34;40;36;48;58;19;20;23;19;38;40;36;53;54;50;66
3246;426;10;19;22;37;58;61;92;21;18;59;60;32;72;79;21;20;19;44;38;43;59;19;22;22;38;34;37;54;52;19;20;21;17;38;43;33;57;58;49;71
3247;418;14;19;20;46;57;55;109;20;17;57;61;29;71;80;19;20;19;40;41;44;53;22;18;22;39;38;38;58;56;19;21;23;19;37;43;35;49;55;53;60
3248;411;9;21;20;36;60;54;85;20;21;58;59;33;74;74;19;20;21;43;41;45;59;23;21;21;43;37;36;59;51;21;26;19;20;44;32;35;57;48;47;68
3249;403;7;17;18;31;51;53;74;23;21;63;63;34;77;79;18;20;21;42;42;48;59;19;21;17;33;40;33;48;59;19;17;21;22;31;39;39;45;57;56;61
3250;397;11;20;17;44;56;50;106;18;18;51;56;30;64;71;18;17;18;37;40;41;50;22;18;18;40;37;34;57;56;19;18;20;20;33;39;36;50;55;51;65
3251;432;11;21;19;40;61;55;93;24;21;66;68;31;78;84;18;21;24;41;42;51;59;17;15;16;37;35;32;53;52;17;20;20;17;35;36;33;53;53;43;69
3252;412;8;23;18;29;62;52;72;21;21;57;57;33;68;74;18;25;20;44;47;44;63;20;19;19;40;37;34;54;53;17;18;19;18;37;37;35;56;50;49;75
3253;425;9;24;17;35;67;54;85;20;18;62;60;33;73;76;22;20;23;44;45;50;59;20;18;17;40;36;29;57;57;22;19;18;19;35;38;34;50;53;48;64
3254;406;8;20;23;32;60;62;75;16;18;50;49;32;63;65;21;20;19;45;42;45;59;21;18;18;37;34;29;49;49;20;19;19;18;37;36;34;52;54;48;67
3255;397;8;20;16;37;59;51;86;19;17;54;57;31;66;76;22;21;20;47;41;44;62;17;20;20;35;37;32;51;54;17;18;21;17;37;42;31;55;61;44;67
3256;405;6;18;23;30;52;61;76;21;22;55;60;34;70;78;18;19;16;42;39;41;59;19;19;17;38;38;33;51;54;19;19;17;17;40;32;30;57;47;43;71
3257;427;10;19;21;36;55;58;87;24;18;68;71;34;76;86;19;16;19;38;38;42;59;16;19;19;32;38;37;42;54;21;21;20;21;43;37;35;61;56;48;75
3258;408;11;19;21;35;56;59;85;15;20;49;46;36;64;65;16;22;19;37;43;42;52;19;20;20;37;37;31;48;54;15;23;20;23;38;38;37;53;53;54;69
3259;412;5;21;18;26;60;57;67;22;20;63;62;33;75;78;18;21;21;39;43;44;53;17;20;19;35;38;34;46;55;19;19;19;21;37;37;40;53;54;50;68
3260;419;11;23;19;38;63;52;87;19;20;55;54;34;73;70;18;22;16;40;43;40;57;19;20;22;38;43;36;51;60;18;20;22;21;34;39;38;50;51;53;64
3261;407;10;20;18;39;60;50;90;19;18;57;52;30;73;70;20;21;17;40;44;36;56;18;20;21;38;38;37;51;52;16;21;21;19;39;37;34;54;52;48;67
3262;417;10;19;19;39;59;50;93;21;23;59;60;38;72;72;24;19;20;47;39;42;64;20;16;16;38;35;32;57;53;23;19;20;18;39;37;37;57;51;52;70
3263;409;10;18;24;41;53;63;98;19;17;54;54;29;68;69;21;14;19;42;30;44;58;18;16;17;36;39;30;48;53;13;18;22;18;36;36;34;53;53;43;67
3264;426;12;21;21;39;59;56;95;22;20;63;64;32;74;82;20;21;22;43;46;47;58;22;24;19;39;43;37;57;62;20;19;16;17;38;35;30;51;51;47;62
3265;400;8;19;17;32;57;48;75;21;21;62;61;31;74;78;20;18;21;41;38;44;57;20;20;19;37;42;39;49;57;21;21;20;22;41;38;38;61;56;54;74
3266;415;7;24;19;33;63;56;79;22;17;62;64;31;72;79;20;18;16;45;40;41;59;16;21;21;33;40;38;50;57;21;23;19;20;36;36;38;52;51;52;68
3267;401;9;20;20;39;59;55;90;16;20;44;49;37;58;65;22;21;19;44;43;45;59;19;19;21;38;37;33;55;50;18;17;20;18;36;39;32;51;55;45;63
3268;418;7;20;20;32;56;55;79;23;21;61;64;37;75;81;18;22;21;42;43;45;57;19;17;21;39;34;37;54;52;21;19;17;16;38;33;28;58;48;42;71
3269;424;9;24;21;33;58;59;83;20;22;59;57;36;73;73;20;20;22;40;44;49;53;22;25;23;38;42;38;52;57;24;20;21;21;37;43;36;53;57;52;69
3270;421;8;18;20;36;58;57;84;23;20;64;63;32;80;80;20;20;17;41;44;43;57;18;19;20;32;36;38;47;50;17;18;20;20;35;38;36;52;54;48;68
3271;403;7;20;19;30;55;57;77;20;18;54;53;34;68;70;17;20;19;37;39;48;57;21;18;19;39;37;32;54;56;19;19;14;22;38;31;40;52;45;57;67
3272;411;10;19;22;37;54;60;93;21;18;57;58;30;73;74;18;16;22;39;37;49;58;19;18;18;38;36;36;49;55;21;19;17;21;38;37;39;53;50;56;66
3273;414;7;20;20;31;57;58;77;24;20;64;65;34;74;79;21;19;18;43;40;39;55;21;19;22;41;37;39;56;52;17;19;20;19;36;41;33;51;57;49;61
3274;417;9;19;22;36;56;59;85;20;21;55;58;36;69;75;19;20;18;40;38;42;58;19;22;15;34;39;32;51;57;20;21;19;20;37;38;34;51;54;44;66
3275;397;11;17;17;41;52;52;94;18;17;54;50;33;67;68;21;20;19;39;41;42;53;21;21;19;37;40;34;54;54;17;21;21;19;38;36;31;60;55;42;73
3276;408;7;14;23;32;48;65;79;20;19;58;61;29;70;75;20;19;18;40;42;39;54;20;19;18;38;35;37;52;52;17;19;21;21;34;39;41;49;55;53;60
3277;392;9;16;22;36;48;62;86;15;19;47;47;33;59;63;22;17;22;46;39;45;62;19;18;20;37;37;37;58;54;21;20;18;20;37;36;34;49;49;49;61
3278;409;11;19;20;41;54;54;94;19;23;53;52;37;66;66;19;19;18;42;41;42;59;23;24;20;39;41;33;54;59;20;19;17;19;38;34;32;54;52;46;68
3279;385;6;18;16;28;55;51;70;17;23;47;54;39;63;70;19;19;21;41;42;45;55;22;22;19;41;36;34;56;51;21;20;18;17;39;37;31;55;52;45;68
3280;410;9;21;20;35;60;55;85;20;18;58;57;30;73;77;23;21;23;45;43;47;59;19;18;22;35;36;40;53;53;21;20;20;16;37;37;34;49;55;48;61
3281;418;11;20;21;38;59;58;89;18;20;56;53;37;71;67;19;18;18;41;41;39;55;21;18;22;36;37;37;50;50;17;21;21;16;36;38;28;56;52;40;71
3282;411;10;19;18;39;59;54;89;20;18;56;58;31;66;71;20;21;18;40;42;41;58;21;18;19;38;38;34;57;50;21;20;23;16;35;41;33;52;55;47;60
3283;395;10;20;15;36;57;46;82;17;19;54;53;35;70;69;18;20;22;43;43;43;59;21;17;20;38;38;37;51;51;22;21;21;19;36;40;35;53;57;48;66
3284;419;9;18;22;35;55;59;82;21;23;60;59;37;70;75;21;20;21;40;44;45;57;19;23;18;36;39;35;51;56;17;20;17;16;41;37;31;59;53;44;73
3285;413;9;17;21;35;53;61;83;17;22;55;52;37;70;68;23;22;18;44;44;42;60;20;17;19;39;37;35;57;53;20;19;21;19;35;40;36;50;58;53;65
3286;400;10;17;19;41;54;52;100;19;21;53;53;31;63;69;23;19;16;45;41;41;59;22;20;19;36;40;35;53;54;24;15;20;23;34;41;36;46;56;52;58
3287;409;11;19;18;40;57;49;95;19;20;56;52;32;68;70;18;19;20;36;41;46;51;19;21;17;38;40;35;55;57;20;21;22;22;35;40;36;53;59;50;64
3288;405;10;24;18;36;68;49;86;14;22;48;45;38;65;59;24;19;21;46;40;44;60;20;17;15;37;36;29;53;50;17;21;20;19;35;35;36;50;50;55;64
3289;421;9;20;21;32;56;59;80;22;20;59;63;35;71;78;21;22;21;44;44;47;55;18;19;19;36;35;36;51;48;20;24;22;19;40;40;36;56;50;49;71
3290;414;6;22;20;34;60;59;82;20;18;52;58;36;64;75;22;23;16;42;43;37;53;19;21;21;39;44;35;55;59;19;18;16;17;34;36;33;49;51;50;59
3291;400;10;17;16;34;53;46;82;20;22;60;54;34;77;72;20;20;18;41;42;41;57;17;23;18;35;40;32;45;58;15;20;16;20;38;35;35;58;50;51;74
3292;421;5;18;25;29;53;67;75;21;19;63;57;33;75;73;21;19;17;40;41;40;56;18;22;17;35;42;33;53;59;21;22;17;18;39;38;34;55;57;49;64
3293;405;11;20;21;42;56;57;100;16;18;48;48;34;65;63;18;21;19;44;43;42;57;23;19;20;39;37;36;55;51;19;15;20;17;34;40;35;50;59;50;63
3294;410;10;21;18;35;60;48;83;22;21;62;65;32;77;81;20;22;20;40;46;42;54;18;22;21;34;41;39;50;52;20;19;18;19;38;36;35;51;53;48;65
3295;424;10;20;19;37;59;54;87;22;20;63;62;35;76;76;20;19;20;42;39;41;59;21;20;16;42;37;29;61;53;23;20;24;20;36;41;39;46;54;51;58
3296;424;10;17;27;36;53;70;88;19;18;58;53;27;72;68;23;20;18;49;41;40;66;17;18;20;36;36;35;52;53;15;19;17;20;37;34;36;52;50;54;67
3297;418;13;19;19;46;57;54;103;20;18;56;55;31;72;67;16;20;22;39;43;46;53;17;19;14;31;38;31;50;57;20;19;20;22;38;39;36;56;55;48;71
3298;401;9;18;18;35;54;54;84;19;21;55;55;34;70;70;21;18;20;41;40;43;55;20;16;20;40;32;34;55;45;18;21;21;20;39;38;36;54;50;51;68
3299;391;3;19;19;25;52;55;66;22;20;59;60;30;74;79;18;21;18;37;42;39;53;22;18;19;39;33;33;52;55;20;21;19;17;38;36;27;55;55;41;70
3300;411;10;19;19;38;54;54;92;22;14;62;65;25;73;82;14;20;18;37;41;41;53;20;17;23;36;36;38;49;52;20;21;19;14;40;36;32;57;54;47;74
3301;444;14;21;24;46;60;65;112;20;22;57;57;37;70;71;20;16;17;40;36;41;58;14;19;21;30;37;39;45;55;20;19;22;20;41;40;34;54;58;49;70
3302;430;9;20;25;36;56;65;88;22;20;63;63;33;75;76;19;15;20;38;35;42;54;19;21;17;34;42;32;50;60;20;22;17;18;39;33;33;58;47;45;72
3303;398;6;19;17;29;55;53;71;21;19;64;59;30;78;75;23;20;19;45;39;43;61;21;19;21;41;38;37;56;56;20;20;15;23;39;33;38;57;48;53;74
3304;397;10;21;19;37;58;51;87;18;15;52;54;30;65;69;18;18;17;43;39;41;57;19;19;19;40;38;35;55;57;17;18;15;21;35;31;36;49;49;51;65
3305;408;9;22;19;35;63;54;81;17;22;50;52;40;66;67;28;19;20;48;42;45;64;21;23;19;41;40;34;54;55;17;24;17;20;38;34;38;58;47;50;73
3306;419;9;20;19;39;58;57;91;22;20;65;59;32;74;77;19;16;18;43;38;41;59;20;20;21;37;33;37;54;51;22;19;19;16;38;37;32;56;57;47;69
3307;403;9;17;18;38;54;52;90;18;21;53;54;36;67;70;20;20;22;40;41;49;57;23;20;21;38;36;37;52;52;20;17;20;22;37;40;38;51;56;52;67
3308;420;10;18;20;41;57;53;95;21;18;60;60;31;75;77;19;21;19;41;42;44;56;22;19;20;39;38;37;56;58;17;22;24;21;37;43;36;51;60;55;61
3309;395;9;21;22;33;58;59;82;15;19;48;51;29;62;67;20;17;21;39;37;42;54;19;19;18;36;36;36;52;55;19;19;19;23;36;39;39;53;56;54;68
3310;406;9;21;18;35;56;52;83;19;18;53;59;37;64;73;20;20;21;40;43;41;53;19;20;19;38;36;35;55;51;20;20;23;23;37;40;36;53;54;48;70
3311;403;10;22;21;36;62;57;83;16;18;52;48;31;64;63;17;14;17;37;38;40;53;20;18;20;38;33;35;52;46;20;19;18;18;37;37;29;54;53;43;69
3312;383;7;18;15;26;52;46;66;20;21;57;55;35;70;71;21;22;18;43;39;41;57;22;20;17;36;36;34;52;50;21;18;23;21;36;41;36;48;59;49;63
3313;398;13;14;14;43;45;46;101;22;19;59;64;31;72;77;19;19;17;43;38;40;57;21;19;17;37;39;32;55;54;20;19;21;21;34;40;39;47;58;52;60
3314;412;4;21;21;25;61;60;62;19;21;57;56;35;75;73;16;22;19;38;42;42;50;17;16;17;34;33;32;50;47;21;19;19;21;39;37;39;54;53;55;69
3315;410;10;18;24;34;50;66;81;17;18;47;52;32;61;71;20;21;17;42;42;41;53;20;24;19;39;40;32;53;56;22;15;21;23;33;36;43;47;50;60;61
3316;404;8;21;18;35;64;48;84;17;21;54;51;38;68;69;19;17;20;38;37;43;53;18;22;19;37;36;38;52;49;23;20;22;18;33;39;37;47;57;49;59
3317;400;2;20;20;19;60;59;55;20;21;58;58;36;73;77;21;19;17;44;40;39;60;19;18;21;38;33;37;54;46;17;19;19;19;41;36;37;57;49;52;69
3318;417;10;21;19;38;59;51;88;22;18;61;60;33;73;78;18;19;19;44;41;47;62;17;21;21;33;41;35;50;55;17;18;17;19;34;37;40;48;54;54;60
3319;410;12;18;18;42;54;48;101;20;19;59;58;36;72;73;17;17;21;38;41;43;55;18;21;21;37;39;39;51;55;15;21;20;17;38;35;31;54;56;43;67
3320;428;12;22;20;40;60;56;97;20;20;56;59;36;70;77;18;20;21;41;43;41;58;17;20;21;36;41;39;51;55;25;21;19;21;39;34;38;55;50;54;71
3321;399;6;18;22;30;51;61;76;18;21;53;52;35;68;67;21;20;18;42;39;40;59;24;17;23;41;33;39;56;47;23;20;17;18;36;37;33;52;49;44;70
3322;390;5;17;20;32;51;58;79;18;19;53;53;33;66;70;18;19;19;41;41;46;59;18;20;15;33;42;30;48;58;21;19;17;20;38;37;35;51;55;50;63
3323;395;10;18;17;38;54;48;88;19;19;56;56;29;70;73;22;21;21;45;43;46;61;18;17;19;34;35;35;51;53;20;22;19;17;39;34;36;57;53;52;72
